postal_code,lat,lon
329857,1.32716874474253,103.845518560598
330004,1.31569896370315,103.859785170022
339407,1.31214603858449,103.862899385785
339945,1.31958416875401,103.865942986886
339948,1.32220848530291,103.865351336085
348469,1.32865622154442,103.870310687487
348471,1.32792904623697,103.870299247497
350113,1.3360559389925,103.863599515444
350143,1.33290761070926,103.866168849371
358421,1.34476549033154,103.861966895916
358666,1.34722799583413,103.863161549892
360221,1.34172888603572,103.880577622977
360227,1.34024749735901,103.876330655485
370017,1.32982009942647,103.888575094609
370054,1.32385645591054,103.887585356152
380111,1.3203712699315,103.884029086935
387907,1.31591207493337,103.890016328182
388375,1.31522654293735,103.881447061138
388384,1.31596030967384,103.881457337554
397698,1.30138935190771,103.873463679897
398008,1.30856907438559,103.879015552038
400357,1.32897223349074,103.898782658385
408555,1.33165249966586,103.897018752154
408601,1.31945233598262,103.892134990552
416923,1.32147757536992,103.909863907893
419006,1.32303429769631,103.915442440409
423731,1.30650535851357,103.905328960052
423797,1.31542666810107,103.909938273606
428751,1.30394669999181,103.902825585763
428918,1.30760256463236,103.907078176022
429064,1.30976053994175,103.913935302898
437157,1.31474238838871,103.8945518516
438052,1.29847423168796,103.889075418723
439476,1.29979211214306,103.890672255582
439659,1.30236020335452,103.896445900986
440087,1.30242019809177,103.905662252175
456192,1.31565625473793,103.919245737467
456929,1.31680131547259,103.918409414644
457127,1.31406788468779,103.928569437981
457184,1.31555148569585,103.927818272537
459210,1.30972119185076,103.923556714416
460184,1.32609462565376,103.941385900786
460201,1.32613049575596,103.927924007858
460419,1.32697957771794,103.928130747142
460431,1.32922126388158,103.932502461445
461024,1.32386400383727,103.933398625079
465466,1.32489040193075,103.944841446726
467903,1.32238449434156,103.950004048982
468182,1.32259062491216,103.946551139943
469332,1.3219367154385,103.931534884849
469371,1.32375594218437,103.953945209958
470616,1.33182894197051,103.914992849931
470713,1.33631180271797,103.922392175358
470718,1.33663363411169,103.925744921529
470743,1.33845487792351,103.921779286901
470745,1.33737622539858,103.921741211998
485996,1.34282850010816,103.964089954879
