subzone,planning_area,supply,n_centres,pct_full_avg,demand_2026,organic_2026,bto_2026,gap_2026,demand_2027,organic_2027,bto_2027,gap_2027,demand_2028,organic_2028,bto_2028,gap_2028,demand_2029,organic_2029,bto_2029,gap_2029,demand_2030,organic_2030,bto_2030,gap_2030,demand_2031,organic_2031,bto_2031,gap_2031,gap_trend,centres_needed_2031,category,bto_share_2031,first_deficit_year,supply_younger,supply_older,demand_younger_2026,demand_older_2026,gap_younger_2026,gap_older_2026,demand_younger_2027,demand_older_2027,gap_younger_2027,gap_older_2027,demand_younger_2028,demand_older_2028,gap_younger_2028,gap_older_2028,demand_younger_2029,demand_older_2029,gap_younger_2029,gap_older_2029,demand_younger_2030,demand_older_2030,gap_younger_2030,gap_older_2030,demand_younger_2031,demand_older_2031,gap_younger_2031,gap_older_2031
Sentosa,Southern Islands,200.0,2.0,0.5,78.0476284656452,78.0476284656452,0.0,-121.9523715343548,77.23413244787292,77.23413244787292,0.0,-122.76586755212708,76.43764614886233,76.43764614886233,0.0,-123.56235385113767,75.65783152504389,75.65783152504389,0.0,-124.34216847495611,74.8943572691166,74.8943572691166,0.0,-125.1056427308834,74.14689867583222,74.14689867583222,0.0,-125.85310132416778,-3.900729789812985,0.0,Comfortable,0.0,,120.0,80.0,42.74356336298808,35.30406510265713,-77.25643663701192,-44.69593489734287,41.89192128044699,35.342211167425944,-78.10807871955302,-44.657788832574056,41.057247699820344,35.38039844904197,-78.94275230017965,-44.61960155095803,40.23920453300384,35.418626992040046,-79.76079546699616,-44.581373007959954,39.43746042811347,35.456896841003115,-80.56253957188653,-44.543103158996885,38.651690635269915,35.4952080405623,-81.34830936473008,-44.5047919594377
City Terminals,Bukit Merah,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comfortable,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anson,Downtown Core,100.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,Comfortable,0.0,,60.0,40.0,0.0,0.0,-60.0,-40.0,0.0,0.0,-60.0,-40.0,0.0,0.0,-60.0,-40.0,0.0,0.0,-60.0,-40.0,0.0,0.0,-60.0,-40.0,0.0,0.0,-60.0,-40.0
Straits View,Straits View,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comfortable,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maritime Square,Bukit Merah,500.0,5.0,0.44000000000000006,138.23682421258533,138.23682421258533,0.0,-361.76317578741464,136.75377731640003,136.75377731640003,0.0,-363.24622268359997,135.30165289932972,135.30165289932972,0.0,-364.6983471006703,133.87983633207566,133.87983633207566,0.0,-366.1201636679243,132.48772523309475,132.48772523309475,0.0,-367.51227476690525,131.12472922457158,131.12472922457158,0.0,-368.8752707754284,-7.11209498801378,0.0,Comfortable,0.0,,290.0,193.33333333333334,77.71556975088741,60.52125446169793,-212.28443024911257,-132.8120788716354,76.1671296008127,60.58664771558733,-213.8328703991873,-132.746685617746,74.64954127240063,60.65211162692909,-215.35045872759937,-132.68122170640424,73.16219006000699,60.717646272068656,-216.837809939993,-132.61568706126468,71.70447350566086,60.783251727433914,-218.29552649433913,-132.55008160589944,70.27580115503622,60.84892806953537,-219.72419884496378,-132.48440526379798
Telok Blangah Rise,Bukit Merah,200.0,2.0,0.3,234.34928556431208,234.34928556431208,0.0,34.34928556431208,231.74577933925164,231.74577933925164,0.0,31.74577933925164,229.19637862046085,229.19637862046085,0.0,29.196378620460848,226.70000779712382,226.70000779712382,0.0,26.700007797123817,224.25561269198658,224.25561269198658,0.0,24.255612691986585,221.86216013430834,221.86216013430834,0.0,21.86216013430834,-12.487125430003744,1.0,Urgent: deficit today,0.0,2026.0,120.0,80.0,136.00224706405294,98.34703850025912,16.002247064052938,18.347038500259117,133.29247680142223,98.45330253782942,13.292476801422225,18.453302537829416,130.63669722670107,98.55968139375977,10.636697226701074,18.559681393759774,128.03383260501224,98.66617519211157,8.033832605012236,18.666175192111567,125.48282863490648,98.7727840570801,5.4828286349064825,18.772784057080102,122.98265202131336,98.87950811299497,2.9826520213133563,18.87950811299497
Tanjong Pagar,Downtown Core,0.0,0.0,,12.8149948468969,12.8149948468969,0.0,12.8149948468969,12.665600269713549,12.665600269713549,0.0,12.665600269713549,12.519296762817486,12.519296762817486,0.0,12.519296762817486,12.376022862006423,12.376022862006423,0.0,12.376022862006423,12.235718327852245,12.235718327852245,0.0,12.235718327852245,12.098324121298237,12.098324121298237,0.0,12.098324121298237,-0.7166707255986626,1.0,Urgent: deficit today,0.0,2026.0,0.0,0.0,7.771556975088741,5.043437871808161,7.771556975088741,5.043437871808161,7.616712960081271,5.048887309632278,7.616712960081271,5.048887309632278,7.464954127240062,5.054342635577425,7.464954127240062,5.054342635577425,7.3162190060007,5.059803856005721,7.3162190060007,5.059803856005721,7.170447350566086,5.0652709772861595,7.170447350566086,5.0652709772861595,7.027580115503621,5.070744005794614,7.027580115503621,5.070744005794614
Everton Park,Bukit Merah,100.0,1.0,0.0,158.6169758671945,158.6169758671945,0.0,58.6169758671945,156.992708550562,156.992708550562,0.0,56.992708550562014,155.40246361551334,155.40246361551334,0.0,55.40246361551334,153.84556497809066,153.84556497809066,0.0,53.845564978090664,152.32135002687625,152.32135002687625,0.0,52.321350026876246,150.82916935456174,150.82916935456174,0.0,50.82916935456174,-7.787806512632756,1.0,Urgent: deficit today,0.0,2026.0,60.0,40.0,85.48712672597615,73.12984914121833,25.487126725976154,33.12984914121833,83.78384256089397,73.20886598966803,23.783842560893973,33.20886598966803,82.11449539964069,73.28796821587265,22.11449539964069,33.28796821587265,80.47840906600769,73.36715591208295,20.478409066007686,33.36715591208295,78.87492085622694,73.44642917064931,18.874920856226936,33.44642917064931,77.30338127053983,73.5257880840219,17.30338127053983,33.5257880840219
Telok Blangah Way,Bukit Merah,200.0,2.0,0.0,178.99712752180363,178.99712752180363,0.0,-21.002872478196366,177.23163978472397,177.23163978472397,0.0,-22.768360215276033,175.50327433169699,175.50327433169699,0.0,-24.496725668303014,173.81129362410564,173.81129362410564,0.0,-26.188706375894355,172.15497482065774,172.15497482065774,0.0,-27.845025179342258,170.5336094845519,170.5336094845519,0.0,-29.466390515448097,-8.463518037251731,0.0,Comfortable,0.0,,100.0,66.66666666666667,93.2586837010649,85.73844382073874,-6.741316298935104,19.071777154072066,91.40055552097525,85.8310842637487,-8.599444479024754,19.164417597082036,89.57944952688075,85.92382480481622,-10.420550473119249,19.25715813814955,87.7946280720084,86.01666555209725,-12.205371927991607,19.34999888543058,86.04536820679303,86.10960661386471,-13.954631793206971,19.44293994719804,84.33096138604346,86.20264809850843,-15.669038613956545,19.535981431841762
Maxwell,Downtown Core,100.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,Comfortable,0.0,,50.0,33.333333333333336,0.0,0.0,-50.0,-33.333333333333336,0.0,0.0,-50.0,-33.333333333333336,0.0,0.0,-50.0,-33.333333333333336,0.0,0.0,-50.0,-33.333333333333336,0.0,0.0,-50.0,-33.333333333333336,0.0,0.0,-50.0,-33.333333333333336
Cecil,Downtown Core,600.0,6.0,0.19999999999999998,6.40749742344845,6.40749742344845,0.0,-593.5925025765515,6.332800134856774,6.332800134856774,0.0,-593.6671998651432,6.259648381408743,6.259648381408743,0.0,-593.7403516185913,6.188011431003211,6.188011431003211,0.0,-593.8119885689968,6.117859163926123,6.117859163926123,0.0,-593.8821408360739,6.0491620606491185,6.0491620606491185,0.0,-593.9508379393509,-0.35833536279938016,0.0,Comfortable,0.0,,310.0,206.66666666666669,3.8857784875443704,2.5217189359040804,-306.11422151245563,-204.1449477307626,3.8083564800406355,2.524443654816139,-306.19164351995937,-204.14222301185055,3.732477063620031,2.5271713177887123,-306.26752293638,-204.13949534887797,3.65810950300035,2.5299019280028605,-306.34189049699967,-204.13676473866383,3.585223675283043,2.5326354886430797,-306.41477632471697,-204.1340311780236,3.5137900577518106,2.535372002897307,-306.4862099422482,-204.13129466376938
Kampong Tiong Bahru,Bukit Merah,200.0,2.0,0.2,146.00838118767408,146.00838118767408,0.0,-53.991618812325925,144.37049027648132,144.37049027648132,0.0,-55.62950972351868,142.7666070265698,142.7666070265698,0.0,-57.2333929734302,141.19605533807635,141.19605533807635,0.0,-58.80394466192365,139.65817258366084,139.65817258366084,0.0,-60.34182741633916,138.1523093400752,138.1523093400752,0.0,-61.84769065992481,-7.8560718475988836,0.0,Comfortable,0.0,,110.0,73.33333333333334,85.48712672597615,60.52125446169793,-24.512873274023846,-12.812078871635414,83.78384256089397,60.58664771558733,-26.216157439106027,-12.74668561774601,82.11449539964069,60.65211162692909,-27.88550460035931,-12.681221706404251,80.47840906600769,60.717646272068656,-29.521590933992314,-12.615687061264687,78.87492085622694,60.783251727433914,-31.125079143773064,-12.550081605899429,77.30338127053983,60.84892806953537,-32.69661872946017,-12.484405263797974
Telok Blangah Drive,Bukit Merah,500.0,5.0,0.24000000000000005,681.7971874414351,681.7971874414351,0.0,181.79718744143509,697.3210190938396,672.8210190938396,24.500000000000004,197.3210190938396,713.0286752184018,664.0286752184018,49.00000000000001,213.02867521840176,704.4164985932905,655.4164985932905,49.00000000000001,204.4164985932905,695.9809048706301,646.9809048706301,49.00000000000001,195.98090487063007,687.7183811245312,638.7183811245312,49.00000000000001,187.71838112453122,5.921193683096135,2.0,Urgent: deficit today,0.07125009501691237,2026.0,260.0,173.33333333333334,462.4076400177801,219.389547423655,202.40764001778012,46.056214090321646,468.7853302157447,228.535688878095,208.7853302157447,55.202355544761645,475.3465887526019,237.68208646579978,215.34658875260192,64.34875313246644,466.4968490388598,237.9196495544307,206.4968490388598,64.58631622109735,457.82343554050027,238.15746933012977,197.82343554050027,64.82413599679643,449.32283505428364,238.39554607024752,189.32283505428364,65.06221273691418
Pasir Panjang 2,Queenstown,800.0,8.0,0.15,67.75435255465237,67.75435255465237,0.0,-732.2456474453477,67.09297583297553,67.09297583297553,0.0,-732.9070241670245,66.44552070383354,66.44552070383354,0.0,-733.5544792961665,65.81171059104034,65.81171059104034,0.0,-734.1882894089597,65.19127442990742,65.19127442990742,0.0,-734.8087255700925,64.58394655743128,64.58394655743128,0.0,-735.4160534425687,-3.170405997220996,0.0,Comfortable,0.0,,440.0,293.33333333333337,34.97200638789933,32.782346166753044,-405.02799361210066,-260.55098716658034,34.275208320365714,32.817767512609805,-405.7247916796343,-260.51556582072357,33.59229357258028,32.85322713125326,-406.4077064274197,-260.4801062020801,32.92298552700315,32.88872506403719,-407.07701447299684,-260.44460826929617,32.26701307754738,32.92426135236004,-407.7329869224526,-260.40907198097335,31.62411051976629,32.95983603766499,-408.3758894802337,-260.37349729566836
Central Subzone,Downtown Core,100.0,1.0,0.0,25.6299896937938,25.6299896937938,0.0,-74.3700103062062,25.331200539427098,25.331200539427098,0.0,-74.6687994605729,25.038593525634973,25.038593525634973,0.0,-74.96140647436502,24.752045724012845,24.752045724012845,0.0,-75.24795427598715,24.47143665570449,24.47143665570449,0.0,-75.5285633442955,24.196648242596474,24.196648242596474,0.0,-75.80335175740353,-1.433341451197336,0.0,Comfortable,0.0,,50.0,33.333333333333336,15.543113950177482,10.086875743616321,-34.456886049822515,-23.246457589717014,15.233425920162542,10.097774619264555,-34.766574079837454,-23.23555871406878,14.929908254480123,10.10868527115485,-35.070091745519875,-23.22464806217849,14.6324380120014,10.119607712011442,-35.3675619879986,-23.213725621321892,14.340894701132171,10.130541954572319,-35.65910529886783,-23.202791378761017,14.055160231007243,10.141488011589228,-35.94483976899276,-23.191845321744108
Singapore General Hospital,Bukit Merah,100.0,1.0,0.8,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,Comfortable,0.0,,60.0,40.0,0.0,0.0,-60.0,-40.0,0.0,0.0,-60.0,-40.0,0.0,0.0,-60.0,-40.0,0.0,0.0,-60.0,-40.0,0.0,0.0,-60.0,-40.0,0.0,0.0,-60.0,-40.0
Bugis,Downtown Core,0.0,0.0,,15.336713782800981,15.336713782800981,0.0,15.336713782800981,15.190043924529688,15.190043924529688,0.0,15.190043924529688,15.046468080606198,15.046468080606198,0.0,15.046468080606198,14.905924790009282,14.905924790009282,0.0,14.905924790009282,14.768353816495326,14.768353816495326,0.0,14.768353816495326,14.633696124195541,14.633696124195541,0.0,14.633696124195541,-0.7030176586054395,1.0,Urgent: deficit today,0.0,2026.0,0.0,0.0,7.771556975088741,7.565156807712241,7.771556975088741,7.565156807712241,7.616712960081271,7.573330964448417,7.616712960081271,7.573330964448417,7.464954127240062,7.581513953366136,7.464954127240062,7.581513953366136,7.3162190060007,7.589705784008582,7.3162190060007,7.589705784008582,7.170447350566086,7.597906465929239,7.170447350566086,7.597906465929239,7.027580115503621,7.606116008691921,7.027580115503621,7.606116008691921
Victoria,Rochor,200.0,2.0,0.0,23.10827075788972,23.10827075788972,0.0,-176.89172924211027,22.806756884610955,22.806756884610955,0.0,-177.19324311538904,22.511422207846262,22.511422207846262,0.0,-177.48857779215373,22.222143796009984,22.222143796009984,0.0,-177.77785620399,21.93880116706141,21.93880116706141,0.0,-178.0611988329386,21.661276239699163,21.661276239699163,0.0,-178.33872376030084,-1.4469945181905643,0.0,Comfortable,0.0,,120.0,80.0,15.543113950177482,7.565156807712241,-104.45688604982251,-72.43484319228776,15.233425920162542,7.573330964448417,-104.76657407983745,-72.42666903555158,14.929908254480123,7.581513953366136,-105.07009174551987,-72.41848604663386,14.6324380120014,7.589705784008582,-105.3675619879986,-72.41029421599141,14.340894701132171,7.597906465929239,-105.65910529886783,-72.40209353407076,14.055160231007243,7.606116008691921,-105.94483976899275,-72.39388399130807
Paterson,River Valley,0.0,0.0,,8.92921635935253,8.92921635935253,0.0,8.92921635935253,8.857243789672912,8.857243789672912,0.0,8.857243789672912,8.786819699197455,8.786819699197455,0.0,8.786819699197455,8.71791335900607,8.71791335900607,0.0,8.71791335900607,8.650494652569202,8.650494652569202,0.0,8.650494652569202,8.584534063546425,8.584534063546425,0.0,8.584534063546425,-0.34468229580610554,1.0,Urgent: deficit today,0.0,2026.0,0.0,0.0,3.8857784875443704,5.043437871808161,3.8857784875443704,5.043437871808161,3.8083564800406355,5.048887309632278,3.8083564800406355,5.048887309632278,3.732477063620031,5.054342635577425,3.732477063620031,5.054342635577425,3.65810950300035,5.059803856005721,3.65810950300035,5.059803856005721,3.585223675283043,5.0652709772861595,3.585223675283043,5.0652709772861595,3.5137900577518106,5.070744005794614,3.5137900577518106,5.070744005794614
East Coast,Marine Parade,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comfortable,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
National University Of S'pore,Queenstown,100.0,1.0,1.0,2.5217189359040804,2.5217189359040804,0.0,-97.47828106409592,2.524443654816139,2.524443654816139,0.0,-97.47555634518386,2.5271713177887123,2.5271713177887123,0.0,-97.47282868221129,2.5299019280028605,2.5299019280028605,0.0,-97.47009807199714,2.5326354886430797,2.5326354886430797,0.0,-97.46736451135692,2.535372002897307,2.535372002897307,0.0,-97.4646279971027,0.013653066993228435,0.0,Comfortable,0.0,,60.0,40.0,0.0,2.5217189359040804,-60.0,-37.47828106409592,0.0,2.524443654816139,-60.0,-37.47555634518386,0.0,2.5271713177887123,-60.0,-37.472828682211286,0.0,2.5299019280028605,-60.0,-37.47009807199714,0.0,2.5326354886430797,-60.0,-37.46736451135692,0.0,2.535372002897307,-60.0,-37.464627997102696
One Tree Hill,River Valley,100.0,1.0,0.0,47.374200900043235,47.374200900043235,0.0,-52.625799099956765,46.85404459881355,46.85404459881355,0.0,-53.14595540118645,46.344709987649914,46.344709987649914,0.0,-53.655290012350086,45.84598194502533,45.84598194502533,0.0,-54.15401805497467,45.357649636125934,45.357649636125934,0.0,-54.642350363874066,44.87950642744113,44.87950642744113,0.0,-55.12049357255887,-2.494694472602106,0.0,Comfortable,0.0,,60.0,40.0,27.200449412810595,20.173751487232643,-32.7995505871894,-19.826248512767357,26.658495360284448,20.19554923852911,-33.34150463971555,-19.80445076147089,26.12733944534022,20.2173705423097,-33.87266055465978,-19.7826294576903,25.60676652100245,20.239215424022884,-34.39323347899755,-19.760784575977116,25.096565726981297,20.261083909144638,-34.9034342730187,-19.738916090855362,24.596530404262676,20.282976023178456,-35.40346959573732,-19.717023976821544
Commonwealth,Queenstown,100.0,1.0,0.0,104.83527754370279,104.83527754370279,0.0,4.835277543702787,103.80586381689169,103.80586381689169,0.0,3.805863816891687,102.7981052464547,102.7981052464547,0.0,2.7981052464546963,101.8115716020621,101.8115716020621,0.0,1.8115716020621022,100.84584122682419,100.84584122682419,0.0,0.8458412268241915,99.90050086647149,99.90050086647149,0.0,-0.0994991335285107,-4.934776677231298,0.0,Urgent: deficit today,0.0,2026.0,60.0,40.0,54.40089882562119,50.434378718081604,-5.599101174378809,10.434378718081604,53.316990720568896,50.488873096322784,-6.683009279431104,10.488873096322784,52.25467889068044,50.543426355774244,-7.745321109319562,10.543426355774244,51.2135330420049,50.598038560057205,-8.786466957995103,10.598038560057205,50.19313145396259,50.6527097728616,-9.806868546037407,10.652709772861598,49.19306080852535,50.707440057946144,-10.806939191474648,10.707440057946144
Dover,Queenstown,200.0,2.0,0.4,272.1750696028733,272.1750696028733,0.0,72.1750696028733,269.6124341614937,269.6124341614937,0.0,69.6124341614937,267.1039483872915,267.1039483872915,0.0,67.1039483872915,264.6485367171667,264.6485367171667,0.0,64.64853671716668,262.2451450216328,262.2451450216328,0.0,62.24514502163282,259.89274017776796,259.89274017776796,0.0,59.89274017776796,-12.282329425105331,1.0,Urgent: deficit today,0.0,2026.0,100.0,66.66666666666667,136.00224706405294,136.17282253882033,36.00224706405294,69.50615587215366,133.29247680142223,136.3199573600715,33.292476801422225,69.65329069340483,130.63669722670107,136.46725116059045,30.636697226701074,69.80058449392378,128.03383260501224,136.61470411215447,28.033832605012236,69.9480374454878,125.48282863490648,136.7623163867263,25.482828634906483,70.09564972005963,122.98265202131336,136.91008815645458,22.982652021313356,70.2434214897879
Ridout,Tanglin,400.0,4.0,0.4,56.303417259395765,56.303417259395765,0.0,-343.69658274060424,55.71128838848647,55.71128838848647,0.0,-344.2887116115135,55.131529686847365,55.131529686847365,0.0,-344.8684703131526,54.563895304031405,54.563895304031405,0.0,-345.4361046959686,54.00814428869514,54.00814428869514,0.0,-345.9918557113049,53.46404049098756,53.46404049098756,0.0,-346.53595950901246,-2.839376768408215,0.0,Comfortable,0.0,,230.0,153.33333333333334,31.086227900354963,25.217189359040802,-198.91377209964503,-128.11614397429253,30.466851840325084,25.244436548161392,-199.5331481596749,-128.08889678517195,29.859816508960247,25.271713177887122,-200.14018349103975,-128.06162015544624,29.2648760240028,25.299019280028602,-200.7351239759972,-128.03431405330474,28.681789402264343,25.3263548864308,-201.31821059773566,-128.00697844690254,28.110320462014485,25.353720028973072,-201.8896795379855,-127.97961330436027
Cairnhill,Newton,100.0,1.0,1.0,135.50870510930474,135.50870510930474,0.0,35.50870510930474,134.18595166595105,134.18595166595105,0.0,34.18595166595105,132.89104140766707,132.89104140766707,0.0,32.891041407667075,131.62342118208068,131.62342118208068,0.0,31.623421182080676,130.38254885981485,130.38254885981485,0.0,30.382548859814847,129.16789311486255,129.16789311486255,0.0,29.16789311486255,-6.340811994442191,1.0,Urgent: deficit today,0.0,2026.0,50.0,33.333333333333336,69.94401277579865,65.56469233350609,19.944012775798655,32.23135900017275,68.55041664073143,65.63553502521961,18.550416640731427,32.302201691886275,67.18458714516056,65.70645426250653,17.184587145160563,32.37312092917319,65.8459710540063,65.77745012807438,15.845971054006299,32.44411679474104,64.53402615509476,65.84852270472008,14.534026155094764,32.51518937138675,63.24822103953258,65.91967207532998,13.24822103953258,32.58633874199665
Clementi West,Clementi,400.0,4.0,0.0,345.3856603640869,345.3856603640869,0.0,-54.6143396359131,341.8410612953672,341.8410612953672,0.0,-58.15893870463282,338.37069207445035,338.37069207445035,0.0,-61.629307925549654,334.973077608197,334.973077608197,0.0,-65.026922391803,331.64677219810005,331.64677219810005,0.0,-68.35322780189995,328.3903589546172,328.3903589546172,0.0,-71.60964104538277,-16.995301409469675,0.0,Comfortable,0.0,,220.0,146.66666666666669,186.5173674021298,158.86829296195705,-33.48263259787021,12.201626295290367,182.8011110419505,159.03995025341675,-37.19888895804951,12.373283586750063,179.1588990537615,159.21179302068887,-40.8411009462385,12.545126354022187,175.5892561440168,159.3838214641802,-44.41074385598321,12.717154797513501,172.09073641358606,159.55603578451402,-47.90926358641394,12.889369117847338,168.6619227720869,159.72843618253034,-51.33807722791309,13.06176951586366
Monk's Hill,Newton,0.0,0.0,,43.48842241249887,43.48842241249887,0.0,43.48842241249887,43.04568811877292,43.04568811877292,0.0,43.04568811877292,42.61223292402989,42.61223292402989,0.0,42.61223292402989,42.18787244202498,42.18787244202498,0.0,42.18787244202498,41.77242596084289,41.77242596084289,0.0,41.77242596084289,41.365716369689316,41.365716369689316,0.0,41.365716369689316,-2.122706042809554,1.0,Urgent: deficit today,0.0,2026.0,0.0,0.0,23.314670925266224,20.173751487232643,23.314670925266224,20.173751487232643,22.85013888024381,20.19554923852911,22.85013888024381,20.19554923852911,22.394862381720188,20.2173705423097,22.394862381720188,20.2173705423097,21.9486570180021,20.239215424022884,21.9486570180021,20.239215424022884,21.511342051698257,20.261083909144638,21.511342051698257,20.261083909144638,21.082740346510864,20.282976023178456,21.082740346510864,20.282976023178456
Siglap,Bedok,200.0,2.0,0.2,125.21542919831194,125.21542919831194,0.0,-74.78457080168806,124.04479505105364,124.04479505105364,0.0,-75.95520494894636,122.89891596263831,122.89891596263831,0.0,-77.10108403736169,121.77730024807713,121.77730024807713,0.0,-78.22269975192287,120.67946602060567,120.67946602060567,0.0,-79.32053397939433,119.60494099646165,119.60494099646165,0.0,-80.39505900353835,-5.610488201850288,0.0,Comfortable,0.0,,120.0,80.0,62.172455800709926,63.042973397602005,-57.827544199290074,-16.957026602397995,60.93370368065017,63.111091370403464,-59.06629631934983,-16.888908629596536,59.71963301792049,63.17928294471781,-60.28036698207951,-16.820717055282188,58.5297520480056,63.24754820007151,-61.4702479519944,-16.752451799928487,57.363578804528686,63.315887216076995,-62.636421195471314,-16.684112783923005,56.22064092402897,63.38430007243268,-63.77935907597103,-16.61569992756732
Clementi Woods,Clementi,1000.0,10.0,0.64,569.5601384099191,450.8401384099191,118.72000000000001,-430.4398615900809,564.4970710991573,445.77707109915735,118.72000000000001,-435.5029289008427,559.5391178425268,440.81911784252685,118.72000000000001,-440.4608821574732,554.6841888762355,435.9641888762354,118.72000000000001,-445.31581112376455,549.9302360788347,431.2102360788347,118.72000000000001,-450.0697639211653,545.2752521415238,426.55525214152374,118.72000000000001,-454.72474785847623,-24.284886268395326,0.0,Relocation candidate,0.21772490046767567,,560.0,373.33333333333337,339.7820280621081,229.77811034781107,-220.2179719378919,-143.5552229855223,334.51733155185406,229.97973954730335,-225.48266844814594,-143.35359378603002,329.357531235253,230.1815866072738,-230.64246876474698,-143.15174672605957,324.30053711311473,230.38365176312078,-235.69946288688527,-142.9496815702126,319.3443008283378,230.58593525049702,-240.6556991716622,-142.74739808283636,314.48681483621397,230.78843730530983,-245.51318516378603,-142.54489602802354
